:START_ID|Source|:END_ID|Status|Phenotype_Mapping_Method|:TYPE
MIM:617985|OMIM|MIM:602332|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:200950|OMIM|MIM:171650|Unconfirmed or possibly spurrious mapping.|Disorder placed by association. Underlying defect unknown.|caused_by_gene
MIM:616286|OMIM|MIM:602346||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617412|OMIM|MIM:603683||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618651|OMIM|MIM:610257|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619574|OMIM|MIM:601920||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618748|OMIM|MIM:603184||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616892|OMIM|MIM:614351||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605462|OMIM|MIM:601500||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608537p|OMIM|MIM:608537||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611907p|OMIM|MIM:611907||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:605606|OMIM|MIM:607562|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:216340|OMIM|MIM:609390||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:239100p|OMIM|MIM:239100||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:612578p|OMIM|MIM:612578|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:602087p|OMIM|MIM:602087||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618646|OMIM|MIM:616253||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605714|OMIM|MIM:104760||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610549|OMIM|MIM:147670||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615080p|OMIM|MIM:615080||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:601067|OMIM|MIM:605516||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619695|OMIM|MIM:602952||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607135p|OMIM|MIM:607135||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:615402|OMIM|MIM:605452||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615206|OMIM|MIM:607210||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:271700|OMIM|MIM:120140||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300464p|OMIM|MIM:300464|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:614090|OMIM|MIM:160710|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613564p|OMIM|MIM:613564||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:618960|OMIM|MIM:609751||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613630|OMIM|MIM:600664||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607341|OMIM|MIM:601231|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618174|OMIM|MIM:114025||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617075|OMIM|MIM:600168|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615072|OMIM|MIM:601146||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:226600|OMIM|MIM:120120||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610908p|OMIM|MIM:610908|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619286|OMIM|MIM:605044||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615911|OMIM|MIM:615903||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601941p|OMIM|MIM:601941|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618076|OMIM|MIM:610554||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609308|OMIM|MIM:607423||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:104510|OMIM|MIM:600525||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608779|OMIM|MIM:606978||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617162|OMIM|MIM:602717||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614970|OMIM|MIM:614949||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612379|OMIM|MIM:611715||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600881|OMIM|MIM:123610||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:233700|OMIM|MIM:608512||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300505p|OMIM|MIM:300505||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618219|OMIM|MIM:617273|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610193|OMIM|MIM:125671||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613956|OMIM|MIM:606496|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300607|OMIM|MIM:300429||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602482|OMIM|MIM:601090||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610379|OMIM|MIM:601373|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606928p|OMIM|MIM:606928|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:137940|OMIM|MIM:601618||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609727p|OMIM|MIM:609727||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:606170|OMIM|MIM:605880||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610282|OMIM|MIM:607292||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618501|OMIM|MIM:607082||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300194p|OMIM|MIM:300194||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:300614|OMIM|MIM:300169||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:232400|OMIM|MIM:610860||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612114p|OMIM|MIM:612114|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:607454|OMIM|MIM:616101||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300857|OMIM|MIM:300264||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617839|OMIM|MIM:602572||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600792p|OMIM|MIM:600792||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:615473|OMIM|MIM:139311||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:260350|OMIM|MIM:600993||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618153|OMIM|MIM:615796||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609354p|OMIM|MIM:609354|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616355|OMIM|MIM:601646||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618317|OMIM|MIM:618255||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614885|OMIM|MIM:601789||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619521|OMIM|MIM:605206|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612281|OMIM|MIM:609383||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609402p|OMIM|MIM:609402||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:611895|OMIM|MIM:105850||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618852|OMIM|MIM:603453||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616636|OMIM|MIM:600556||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614866|OMIM|MIM:170993||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616946|OMIM|MIM:609413||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:175850p|OMIM|MIM:175850||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:147545p|OMIM|MIM:147545|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609745p|OMIM|MIM:609745||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:617247|OMIM|MIM:600375|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608988p|OMIM|MIM:608988||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:604356|OMIM|MIM:118423||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610234p|OMIM|MIM:610234||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616339|OMIM|MIM:601065||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614746p|OMIM|MIM:614746|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:224100|OMIM|MIM:610512||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606960p|OMIM|MIM:606960||Disorder placed by association. Underlying defect unknown.|caused_by_gene
MIM:619074|OMIM|MIM:137207||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617638|OMIM|MIM:607210||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:222100p|OMIM|MIM:222100|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:210720|OMIM|MIM:605925||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619101|OMIM|MIM:600259||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:117300|OMIM|MIM:603904||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:194090p|OMIM|MIM:194090||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618955|OMIM|MIM:603754||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612337|OMIM|MIM:608433||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614896|OMIM|MIM:114206||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616155|OMIM|MIM:600502||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:242300|OMIM|MIM:190195||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600118|OMIM|MIM:602536||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:220210|OMIM|MIM:610657||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615750|OMIM|MIM:139396||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600996|OMIM|MIM:180902||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:164210p|OMIM|MIM:164210||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618235|OMIM|MIM:602137||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:176807|OMIM|MIM:600020|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615577|OMIM|MIM:164012||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614700|OMIM|MIM:606453||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300523|OMIM|MIM:300095||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616351|OMIM|MIM:604677||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:241530|OMIM|MIM:609826||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:253601|OMIM|MIM:603009||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614458|OMIM|MIM:606370||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606056|OMIM|MIM:601336||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614482|OMIM|MIM:603690||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:134637p|OMIM|MIM:134637||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611228|OMIM|MIM:609390||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:108725p|OMIM|MIM:108725|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:612841p|OMIM|MIM:612841||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613762|OMIM|MIM:600982||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618847|OMIM|MIM:606078|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612444|OMIM|MIM:605483||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613085p|OMIM|MIM:613085||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616589|OMIM|MIM:605185||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615198|OMIM|MIM:610986||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614254|OMIM|MIM:138249||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300979p|OMIM|MIM:300979||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:613064p|OMIM|MIM:613064|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:277480|OMIM|MIM:613160||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613065|OMIM|MIM:600040||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610612|OMIM|MIM:180040||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619522|OMIM|MIM:602221||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610359|OMIM|MIM:601664||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:314580|OMIM|MIM:300897||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600467p|OMIM|MIM:600467|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
